,date,13ty_index,interty_index,lty_index,mbs_index,13cy_index,intercy_index,lcy_index,ty_index,cy_index,agg_index,real_known,cat_obs1,cat_obs2,cat_knwon1,cat_knwon2,static
2928,2008-08-07,228.51,1456.86,1971.71,1448.16,1210.07,1714.63,1880.95,1636.85,1679.45,1396.63,951.327842591733,0,0,3,3,1.0
2929,2008-08-08,228.24,1454.68,1972.66,1452.08,1208.91,1712.1,1882.29,1635.04,1677.88,1396.9,307.4354837839718,1,1,5,5,1.0
2930,2008-08-11,228.13,1452.37,1960.77,1446.18,1208.38,1709.21,1871.64,1630.99,1673.41,1392.81,995.5035627818329,2,0,5,4,1.0
2931,2008-08-12,228.58,1457.97,1976.64,1450.14,1211.15,1716.08,1883.64,1638.65,1681.11,1397.84,816.2315831195589,0,0,5,4,1.0
2932,2008-08-13,228.43,1455.99,1970.11,1448.18,1210.63,1713.73,1875.46,1635.8,1677.58,1395.31,24.365565390501274,0,2,4,4,1.0
2933,2008-08-14,228.63,1458.87,1983.18,1450.0,1211.06,1716.24,1886.04,1640.54,1681.76,1398.0,484.1916598921977,0,0,3,4,1.0
2934,2008-08-15,228.77,1460.9,1992.79,1456.13,1211.85,1716.13,1892.81,1643.96,1683.17,1401.12,270.2904819578784,0,0,4,3,1.0
2935,2008-08-18,229.04,1463.62,2001.02,1458.0,1213.31,1719.23,1898.74,1647.77,1686.76,1402.91,249.12962577900922,2,0,3,4,1.0
2936,2008-08-19,229.12,1463.41,1995.38,1459.04,1212.86,1715.8,1888.58,1646.65,1682.0,1401.84,51.83144861016209,2,0,4,5,1.0
2937,2008-08-20,229.39,1466.47,2002.9,1469.55,1214.25,1718.78,1892.14,1650.64,1684.97,1407.7,716.3460393346312,0,2,4,3,1.0
2938,2008-08-21,229.14,1463.66,1997.29,1462.86,1213.19,1715.54,1884.84,1647.19,1680.98,1403.86,707.7495145538892,2,2,4,5,1.0
2939,2008-08-22,228.82,1460.71,1996.51,1460.97,1211.48,1712.12,1885.36,1644.41,1678.57,1402.13,518.3673069999061,2,2,4,3,1.0
2940,2008-08-25,229.17,1465.81,2011.62,1466.19,1213.33,1718.0,1896.53,1651.48,1685.37,1407.27,954.3739402794253,2,0,5,4,1.0
2941,2008-08-26,229.1,1465.56,2013.14,1468.88,1213.28,1718.22,1896.68,1651.52,1685.56,1408.17,67.1293415421378,0,0,5,5,1.0
2942,2008-08-27,229.28,1467.01,2015.96,1471.13,1214.1,1719.71,1898.8,1653.28,1687.12,1410.03,142.4243179718483,2,2,5,3,1.0
2943,2008-08-28,229.09,1465.31,2014.68,1472.94,1213.19,1716.6,1894.84,1651.54,1683.96,1409.71,588.0114755929874,2,0,3,3,1.0
2944,2008-08-29,229.21,1465.04,2007.25,1473.05,1213.78,1716.79,1893.24,1650.08,1683.75,1409.36,84.10394218607209,0,0,3,5,1.0
2945,2008-09-01,229.21,1465.04,2007.25,1473.05,1213.78,1716.79,1893.24,1650.08,1683.75,1409.36,378.4521867495788,1,0,5,4,1.0
2946,2008-09-02,229.6,1470.26,2021.53,1475.44,1215.61,1722.55,1902.23,1657.15,1689.97,1413.59,16.4572378978608,2,0,5,4,1.0
2947,2008-09-03,229.69,1472.91,2031.19,1478.03,1216.35,1726.17,1910.59,1661.14,1694.48,1416.44,414.62924278484616,1,0,3,3,1.0
2948,2008-09-04,229.88,1475.88,2040.2,1483.34,1217.51,1729.57,1916.14,1665.32,1698.2,1420.3,792.3049327300466,0,0,3,3,1.0
2949,2008-09-05,229.68,1473.84,2040.29,1480.97,1216.32,1725.86,1910.09,1663.5,1694.13,1418.02,327.0784712277477,2,0,5,5,1.0
2950,2008-09-08,229.58,1472.45,2042.82,1506.38,1216.53,1727.31,1917.51,1662.68,1696.82,1429.46,831.6696496333293,1,2,4,5,1.0
2951,2008-09-09,229.92,1476.53,2059.79,1502.65,1217.72,1730.46,1926.58,1669.18,1701.14,1430.25,966.9018708223157,2,0,3,5,1.0
2952,2008-09-10,229.88,1474.69,2051.46,1501.54,1216.86,1725.45,1911.85,1666.14,1694.22,1428.13,809.6688978207159,2,2,4,4,1.0
2953,2008-09-11,230.01,1476.18,2056.48,1501.64,1214.5,1722.34,1908.35,1668.31,1691.15,1428.12,861.618505884022,2,2,5,4,1.0
2954,2008-09-12,229.85,1471.97,2030.64,1496.78,1212.84,1714.34,1880.11,1660.21,1679.08,1421.93,999.4730102670881,2,1,5,3,1.0
2955,2008-09-15,231.6,1490.7,2078.33,1507.41,1200.72,1701.14,1877.93,1685.0,1668.83,1429.27,353.7046914851796,1,2,3,3,1.0
2956,2008-09-16,231.12,1487.26,2084.2,1501.35,1196.53,1692.5,1873.11,1682.89,1661.37,1423.9,406.25861487774273,0,1,3,5,1.0
2957,2008-09-17,232.22,1496.35,2090.27,1500.5,1190.89,1674.5,1840.76,1692.07,1641.0,1420.83,323.7611449708431,0,1,3,4,1.0
2958,2008-09-18,232.3,1496.19,2083.8,1498.67,1185.32,1660.72,1810.48,1690.83,1624.2,1415.82,495.6298059823836,0,0,5,5,1.0
2959,2008-09-19,230.18,1472.4,2018.81,1496.54,1180.96,1650.27,1777.93,1658.61,1609.37,1405.88,618.3904892522272,0,1,5,4,1.0
2960,2008-09-22,230.24,1470.35,2007.34,1490.65,1186.4,1659.79,1785.04,1654.85,1617.97,1404.42,579.6750280727857,1,2,5,5,1.0
2961,2008-09-23,230.39,1471.1,2002.0,1489.45,1183.49,1656.28,1773.86,1654.62,1612.94,1402.26,740.7104274582281,2,2,5,4,1.0
2962,2008-09-24,231.08,1477.66,2012.81,1489.21,1185.11,1659.96,1781.93,1662.32,1617.42,1404.66,314.2186833163588,2,2,5,3,1.0
2963,2008-09-25,230.41,1470.69,2003.52,1488.67,1178.08,1643.51,1769.28,1654.52,1602.48,1399.15,834.569807814583,0,2,5,3,1.0
2964,2008-09-26,230.75,1473.65,2014.36,1488.65,1168.17,1627.73,1752.36,1658.98,1587.11,1397.06,165.63905828147972,0,1,3,3,1.0
2965,2008-09-29,232.22,1488.79,2059.21,1496.11,1176.61,1643.27,1778.02,1680.08,1604.21,1408.09,390.7300735712156,0,1,3,3,1.0
2966,2008-09-30,231.01,1474.82,2015.24,1484.13,1167.71,1615.49,1730.02,1660.18,1573.18,1390.43,768.710727810442,2,0,4,3,1.0
2967,2008-10-01,231.54,1480.51,2031.03,1486.58,1169.05,1616.44,1726.9,1667.89,1573.2,1393.52,674.2388753618139,2,1,5,4,1.0
2968,2008-10-02,232.44,1489.16,2052.46,1489.96,1171.09,1619.42,1735.47,1679.2,1577.28,1397.63,720.723454439297,1,2,3,3,1.0
2969,2008-10-03,232.41,1489.71,2053.64,1491.05,1173.03,1621.1,1737.53,1679.89,1578.97,1399.24,310.19141039236155,2,1,4,5,1.0
2970,2008-10-06,233.56,1504.44,2099.37,1500.6,1177.39,1631.08,1742.54,1700.65,1587.45,1409.05,498.15297555764926,0,1,4,3,1.0
2971,2008-10-07,233.15,1499.89,2078.29,1498.48,1172.11,1619.16,1717.11,1693.1,1573.06,1403.11,166.75342980186804,0,2,5,3,1.0
2972,2008-10-08,232.61,1487.41,2043.2,1490.98,1163.74,1595.14,1675.63,1676.11,1546.22,1390.25,528.3931793698979,1,2,5,5,1.0
2973,2008-10-09,232.23,1480.64,2018.42,1479.07,1159.53,1582.14,1654.15,1665.96,1531.9,1378.08,415.53718209466825,1,0,5,3,1.0
2974,2008-10-10,232.69,1483.13,2015.07,1470.59,1158.14,1573.19,1624.27,1667.66,1518.74,1371.6,432.94503288273665,1,1,3,5,1.0
2975,2008-10-13,232.69,1483.13,2015.07,1470.59,1158.14,1573.19,1624.27,1667.66,1518.74,1371.6,321.5485980796289,1,1,5,5,1.0
2976,2008-10-14,232.17,1474.33,1983.62,1462.4,1160.78,1572.2,1605.8,1654.58,1513.96,1364.11,370.6898261236704,1,1,4,5,1.0
2977,2008-10-15,232.75,1477.27,1978.3,1468.37,1158.55,1564.88,1571.13,1656.37,1500.95,1362.75,875.3960576403736,0,1,3,3,1.0
2978,2008-10-16,232.99,1480.95,1983.04,1471.94,1159.81,1564.77,1553.33,1660.46,1496.96,1365.18,377.73483868317726,2,2,4,5,1.0
2979,2008-10-17,232.92,1480.15,1965.92,1472.91,1155.59,1556.48,1525.41,1656.96,1484.72,1363.05,704.0079352940846,0,1,5,3,1.0
2980,2008-10-20,232.61,1481.59,1975.62,1488.79,1154.24,1556.93,1526.63,1659.83,1485.32,1369.12,578.9177987696542,1,0,4,4,1.0
2981,2008-10-21,233.09,1491.72,2003.79,1498.67,1157.97,1569.08,1545.42,1673.57,1498.42,1380.97,817.8491289973009,1,2,3,5,1.0
2982,2008-10-22,233.22,1494.72,2020.84,1498.2,1158.34,1572.14,1552.69,1679.07,1502.27,1382.76,792.4434137040183,1,0,5,3,1.0
2983,2008-10-23,233.42,1497.89,2048.18,1497.19,1159.05,1573.61,1570.41,1686.38,1507.24,1384.94,531.996951530261,0,2,3,5,1.0
2984,2008-10-24,233.13,1492.3,2018.95,1484.28,1155.55,1561.43,1541.65,1676.57,1491.94,1372.79,155.2676386589279,2,2,5,4,1.0
2985,2008-10-27,233.01,1490.8,2016.01,1472.45,1155.29,1559.39,1545.51,1674.73,1491.27,1367.15,377.619564109023,0,2,3,5,1.0
2986,2008-10-28,232.99,1487.42,1998.03,1463.45,1156.01,1556.78,1545.05,1668.75,1489.25,1361.23,627.5103886026569,1,1,5,3,1.0
2987,2008-10-29,233.27,1487.25,1978.41,1463.45,1155.54,1554.67,1546.84,1665.4,1488.08,1360.75,419.16836247571774,1,2,3,4,1.0
2988,2008-10-30,233.26,1484.86,1967.83,1463.78,1153.97,1553.67,1552.25,1661.52,1488.53,1359.63,40.03447480300626,0,0,3,3,1.0
2989,2008-10-31,233.22,1484.67,1949.44,1465.48,1151.34,1547.75,1541.6,1658.35,1481.82,1357.61,53.236900049663085,1,1,5,5,1.0
2990,2008-11-03,233.81,1491.01,1958.37,1471.77,1152.39,1551.28,1552.02,1665.53,1486.73,1362.97,10.370236661534804,0,2,4,5,1.0
2991,2008-11-04,234.04,1498.46,1986.78,1490.99,1155.81,1561.95,1574.35,1676.81,1499.54,1376.42,897.1090681062562,2,1,4,3,1.0
2992,2008-11-05,234.12,1500.81,2005.16,1498.17,1159.07,1572.35,1598.42,1681.87,1512.54,1383.17,107.28105957528899,0,2,5,4,1.0
2993,2008-11-06,234.3,1501.41,2003.24,1496.88,1160.98,1575.33,1593.56,1682.11,1513.66,1381.83,84.50885863768242,0,2,5,3,1.0
2994,2008-11-07,234.15,1497.92,1991.97,1494.43,1160.12,1572.58,1588.98,1677.15,1510.62,1378.6,265.56001431382595,0,1,4,3,1.0
2995,2008-11-10,234.49,1500.88,2008.48,1494.32,1167.97,1585.86,1602.69,1682.46,1523.44,1382.55,541.3554303469377,0,2,4,3,1.0
2996,2008-11-11,234.49,1500.88,2008.48,1494.32,1167.97,1585.86,1602.69,1682.46,1523.44,1382.55,536.7702769376182,1,0,5,4,1.0
2997,2008-11-12,234.9,1507.78,2018.42,1502.24,1169.7,1590.68,1609.43,1690.31,1528.48,1387.35,797.3113587580784,2,0,3,3,1.0
2998,2008-11-13,234.73,1505.96,1997.57,1495.5,1168.67,1587.15,1590.93,1685.34,1521.78,1378.83,288.1518471912223,2,0,3,4,1.0
2999,2008-11-14,234.67,1508.33,2021.63,1497.45,1168.35,1586.76,1598.13,1691.32,1523.08,1380.23,277.2336069424725,2,1,5,4,1.0
3000,2008-11-17,234.82,1511.56,2031.53,1496.37,1169.31,1587.66,1597.95,1695.83,1523.71,1380.46,424.1446976954194,0,0,3,3,1.0
3001,2008-11-18,235.18,1518.2,2054.26,1501.7,1169.11,1589.93,1600.2,1705.47,1525.88,1380.95,13.18742507549253,1,0,3,3,1.0
3002,2008-11-19,235.37,1523.63,2088.88,1501.16,1169.48,1592.95,1610.7,1715.91,1530.43,1382.04,14.883499827764046,2,1,3,3,1.0
3003,2008-11-20,235.82,1533.15,2148.74,1503.69,1169.61,1594.7,1628.48,1734.09,1535.67,1384.51,531.7846526503587,1,1,4,4,1.0
3004,2008-11-21,235.54,1530.21,2151.32,1506.4,1165.17,1583.82,1611.86,1731.83,1523.97,1384.74,184.828688115676,0,1,3,3,1.0
3005,2008-11-24,234.99,1520.74,2126.47,1506.16,1162.76,1577.5,1605.44,1719.28,1517.89,1382.24,892.5993775737785,2,1,5,3,1.0
3006,2008-11-25,235.5,1531.93,2159.35,1524.89,1164.83,1588.56,1627.86,1734.67,1531.02,1399.42,28.534731025875672,0,1,4,5,1.0
3007,2008-11-26,235.63,1535.18,2175.93,1523.66,1165.2,1590.66,1638.64,1740.26,1534.95,1401.38,942.688943879614,0,2,4,5,1.0
3008,2008-11-27,235.63,1535.18,2175.93,1523.66,1165.2,1590.66,1638.64,1740.26,1534.95,1401.38,983.0999741780191,0,0,3,4,1.0
3009,2008-11-28,236.04,1539.56,2189.27,1523.05,1165.27,1594.12,1649.94,1746.36,1540.01,1401.8,266.93163844097126,1,1,4,3,1.0
3010,2008-12-01,236.43,1551.07,2250.18,1527.37,1167.31,1603.61,1678.29,1766.36,1553.21,1408.88,828.0154594901145,2,2,5,4,1.0
3011,2008-12-02,236.46,1553.09,2257.5,1524.66,1167.54,1605.48,1683.61,1769.35,1555.76,1410.8,69.31161871144242,2,0,4,5,1.0
3012,2008-12-03,236.65,1555.34,2264.19,1522.71,1167.41,1606.46,1685.54,1772.44,1556.91,1411.53,595.5614299822051,0,2,3,3,1.0
3013,2008-12-04,236.88,1560.15,2291.34,1526.09,1169.28,1611.98,1701.2,1781.06,1564.41,1418.14,200.78187953263938,2,2,5,4,1.0
3014,2008-12-05,236.43,1552.59,2274.69,1523.6,1167.45,1606.15,1696.47,1771.57,1559.06,1414.75,274.468553308402,1,2,4,3,1.0
3015,2008-12-08,236.37,1549.65,2265.67,1523.38,1167.65,1604.71,1697.21,1767.48,1558.15,1414.4,198.90124900962513,0,2,4,4,1.0
3016,2008-12-09,236.74,1554.94,2284.98,1529.57,1170.35,1610.97,1714.12,1775.32,1566.48,1420.31,223.37371514188797,2,2,4,4,1.0
3017,2008-12-10,236.69,1554.35,2277.81,1535.22,1170.83,1612.09,1718.09,1773.66,1568.17,1423.39,405.8894572042526,2,2,5,5,1.0
3018,2008-12-11,237.01,1558.79,2284.99,1538.15,1172.07,1615.54,1721.21,1778.84,1571.4,1426.6,230.2671018878807,1,1,4,3,1.0
3019,2008-12-12,237.11,1560.72,2293.36,1538.94,1172.7,1617.84,1725.44,1781.9,1574.03,1427.85,154.80385074487256,1,0,5,5,1.0
3020,2008-12-15,237.33,1564.17,2306.23,1539.74,1175.49,1621.71,1737.28,1787.05,1579.47,1430.27,147.16231031214676,0,0,4,5,1.0
3021,2008-12-16,237.72,1572.91,2347.62,1541.86,1178.17,1630.96,1763.87,1801.48,1592.11,1438.46,550.5270341406914,1,1,3,5,1.0
3022,2008-12-17,237.37,1574.9,2403.29,1545.45,1177.57,1640.05,1813.37,1811.98,1609.63,1447.31,572.0196980342629,1,1,5,3,1.0
3023,2008-12-18,237.51,1579.84,2442.94,1546.52,1180.13,1649.85,1850.66,1822.67,1625.02,1453.21,697.6667093766551,0,2,5,3,1.0
3024,2008-12-19,237.23,1575.3,2435.19,1547.14,1180.71,1648.62,1854.22,1817.32,1624.88,1452.02,281.62979326047457,0,1,3,3,1.0
3025,2008-12-22,236.92,1573.05,2431.07,1543.63,1181.07,1650.54,1860.0,1814.63,1627.56,1451.29,796.1403887261393,1,1,5,3,1.0
3026,2008-12-23,236.88,1572.05,2427.32,1541.5,1181.04,1651.11,1860.98,1813.13,1628.2,1450.19,771.5709519413871,1,2,3,4,1.0
3027,2008-12-24,236.8,1570.08,2422.35,1543.06,1181.09,1651.5,1868.53,1810.55,1630.13,1450.32,840.2896822726599,1,0,5,3,1.0
3028,2008-12-25,236.8,1570.08,2422.35,1543.06,1181.09,1651.5,1868.53,1810.55,1630.13,1450.32,341.7408118941752,1,0,3,4,1.0
3029,2008-12-26,236.95,1572.88,2433.08,1544.95,1182.36,1655.04,1874.43,1814.78,1634.04,1452.93,104.31947935986142,2,1,5,4,1.0
3030,2008-12-29,237.37,1576.54,2430.58,1546.42,1184.95,1660.18,1875.03,1817.73,1637.98,1455.43,269.9283374681397,2,1,4,5,1.0
3031,2008-12-30,237.54,1576.5,2439.71,1546.5,1185.07,1664.2,1889.32,1819.12,1644.07,1458.05,884.2062610614919,1,0,3,5,1.0
3032,2008-12-31,237.37,1569.88,2391.27,1548.48,1186.53,1659.44,1871.13,1805.52,1636.58,1454.1,157.83491831482667,2,0,4,3,1.0
3033,2009-01-01,237.37,1569.88,2391.27,1548.48,1186.53,1659.44,1871.13,1805.52,1636.58,1454.1,83.48638954712395,0,2,5,5,1.0
3034,2009-01-02,236.83,1559.83,2350.35,1546.66,1184.26,1649.22,1847.03,1790.07,1623.76,1446.47,603.6855683167962,2,2,4,5,1.0
3035,2009-01-05,237.17,1560.71,2305.2,1552.85,1186.59,1653.58,1824.18,1784.01,1622.01,1447.27,821.2964343237841,2,0,5,3,1.0
3036,2009-01-06,237.09,1560.15,2298.06,1560.35,1189.56,1661.91,1836.05,1782.41,1630.75,1451.85,465.0200067990272,0,1,5,5,1.0
3037,2009-01-07,237.12,1561.49,2300.18,1561.67,1195.08,1672.45,1851.23,1783.96,1641.87,1455.7,517.5239638306757,1,0,4,4,1.0
3038,2009-01-08,237.06,1564.22,2307.32,1563.12,1197.05,1678.42,1851.5,1787.56,1646.35,1457.44,608.49004165383,1,0,5,4,1.0
3039,2009-01-09,237.23,1567.05,2308.39,1564.83,1198.27,1681.58,1851.56,1790.32,1648.7,1459.43,253.942974868825,0,0,5,4,1.0
3040,2009-01-12,237.45,1571.99,2335.22,1564.71,1200.69,1689.52,1869.25,1798.94,1658.44,1463.38,925.31269595439,0,2,5,4,1.0
3041,2009-01-13,237.39,1571.97,2331.16,1564.44,1193.44,1688.22,1857.81,1798.31,1654.98,1462.02,252.64647293468278,2,0,3,5,1.0
3042,2009-01-14,237.49,1575.6,2364.75,1564.38,1205.57,1693.17,1874.37,1806.75,1662.26,1464.02,252.1840127212033,0,0,5,3,1.0
3043,2009-01-15,237.45,1575.1,2369.76,1562.73,1205.87,1692.96,1875.31,1807.04,1662.3,1462.65,336.7109980966524,0,1,5,3,1.0
3044,2009-01-16,237.38,1570.27,2352.19,1560.76,1205.8,1688.49,1868.59,1799.94,1657.53,1459.33,404.12710664492545,2,1,5,5,1.0
3045,2009-01-19,237.38,1570.27,2352.19,1560.76,1205.8,1688.49,1868.59,1799.94,1657.53,1459.33,938.7509311873929,0,1,4,3,1.0
3046,2009-01-20,237.49,1569.83,2335.2,1559.58,1207.06,1687.85,1858.87,1796.95,1654.94,1457.03,166.1236195126995,1,0,4,5,1.0
3047,2009-01-21,237.2,1561.13,2275.04,1555.24,1206.1,1678.28,1820.94,1779.81,1639.58,1448.68,561.3447856363125,1,2,4,3,1.0
3048,2009-01-22,237.3,1559.67,2250.5,1555.84,1206.22,1675.69,1810.63,1774.74,1635.42,1447.93,581.0535053605978,1,0,3,5,1.0
3049,2009-01-23,237.04,1557.37,2238.38,1556.29,1205.25,1674.19,1799.33,1770.78,1631.84,1447.08,976.7580551671687,0,1,5,4,1.0
3050,2009-01-26,236.99,1555.92,2229.79,1555.96,1206.32,1675.62,1801.76,1768.15,1633.43,1447.82,425.1513453228043,1,0,4,3,1.0
3051,2009-01-27,237.11,1560.99,2268.22,1557.52,1207.67,1685.21,1837.69,1778.65,1648.36,1453.56,639.4833303557939,2,0,4,5,1.0
3052,2009-01-28,236.95,1554.68,2224.12,1556.1,1208.22,1684.01,1823.27,1766.14,1644.34,1449.07,626.8206203038364,2,1,4,4,1.0
3053,2009-01-29,236.68,1547.88,2191.82,1551.13,1208.37,1678.44,1803.3,1754.98,1635.85,1442.05,445.09032042362395,1,2,3,3,1.0
3054,2009-01-30,236.63,1546.81,2184.43,1551.41,1208.32,1678.65,1805.55,1752.87,1636.5,1441.27,174.22449260089124,0,1,3,4,1.0
3055,2009-02-02,236.92,1553.31,2220.84,1554.15,1209.86,1685.59,1825.88,1764.27,1646.15,1447.27,371.99952103246204,2,2,4,3,1.0
3056,2009-02-03,236.67,1546.93,2188.6,1552.27,1209.07,1679.0,1800.57,1753.61,1635.64,1442.05,407.86860536658844,1,1,3,5,1.0
3057,2009-02-04,236.51,1543.4,2180.48,1550.93,1207.74,1673.6,1788.2,1749.14,1628.9,1438.83,829.7766409807351,2,2,4,4,1.0
3058,2009-02-05,236.59,1544.93,2187.33,1551.77,1207.36,1674.49,1794.22,1751.57,1630.9,1439.71,617.6527962700844,2,2,4,3,1.0
3059,2009-02-06,236.47,1541.35,2171.99,1551.49,1206.68,1671.27,1790.79,1745.99,1627.77,1436.98,969.2550162150636,0,0,4,5,1.0
3060,2009-02-09,236.28,1539.15,2169.35,1552.28,1206.5,1672.81,1796.25,1743.57,1630.13,1437.73,286.005443494061,2,0,4,4,1.0
3061,2009-02-10,236.82,1549.51,2212.33,1558.4,1210.08,1686.41,1829.72,1759.51,1647.61,1447.54,684.3180615149585,0,1,3,4,1.0
3062,2009-02-11,236.76,1551.73,2229.66,1561.19,1210.36,1690.95,1843.19,1764.12,1653.96,1451.27,838.8008929057543,1,2,5,3,1.0
3063,2009-02-12,236.93,1554.74,2234.33,1562.61,1211.33,1694.7,1841.46,1767.59,1656.33,1453.2,375.37729707771695,0,0,4,3,1.0
3064,2009-02-13,236.55,1546.84,2180.79,1560.66,1208.84,1687.22,1804.53,1752.37,1642.56,1445.67,258.22474593161337,2,2,3,5,1.0
3065,2009-02-16,236.55,1546.84,2180.79,1560.66,1208.84,1687.22,1804.53,1752.37,1642.56,1445.67,782.556889345398,2,0,3,3,1.0
3066,2009-02-17,236.99,1557.5,2236.72,1563.83,1211.35,1698.43,1843.66,1770.5,1659.55,1454.43,772.4787876682177,0,2,5,5,1.0
3067,2009-02-18,236.62,1552.11,2222.41,1563.06,1206.99,1686.55,1816.36,1763.4,1644.72,1449.51,435.49544777295324,0,0,4,5,1.0
3068,2009-02-19,236.49,1546.79,2181.23,1560.46,1205.65,1678.35,1785.13,1752.39,1631.7,1443.26,686.5042990822315,1,2,5,4,1.0
3069,2009-02-20,236.68,1550.94,2208.61,1561.37,1205.03,1676.78,1796.71,1760.27,1633.15,1445.78,375.9244954429002,1,2,5,3,1.0
3070,2009-02-23,236.65,1549.94,2215.17,1561.45,1203.58,1671.06,1798.21,1760.32,1629.28,1444.99,300.3291218865096,2,1,4,5,1.0
3071,2009-02-24,236.53,1547.85,2218.25,1561.02,1201.7,1666.66,1794.05,1758.85,1625.13,1443.48,389.70377251742747,2,1,5,3,1.0
3072,2009-02-25,236.12,1540.33,2188.73,1559.46,1199.43,1657.63,1770.6,1747.53,1613.24,1437.09,300.28123684143924,2,2,5,4,1.0
3073,2009-02-26,236.11,1539.48,2180.55,1560.07,1198.63,1655.75,1765.9,1745.53,1610.81,1436.25,453.57391577034355,0,2,4,3,1.0
3074,2009-02-27,236.39,1540.37,2162.33,1560.35,1198.53,1655.97,1755.11,1743.65,1608.55,1435.83,970.5621173397319,0,0,4,3,1.0
3075,2009-03-02,236.94,1548.86,2186.71,1562.7,1201.26,1662.11,1760.27,1755.04,1614.22,1440.85,303.48717086223064,2,0,3,4,1.0
3076,2009-03-03,236.76,1546.69,2179.57,1564.58,1199.43,1656.39,1745.9,1752.0,1606.84,1439.47,689.396579110725,0,1,4,5,1.0
3077,2009-03-04,236.52,1542.43,2169.01,1563.18,1193.26,1644.54,1736.35,1746.53,1595.99,1435.36,261.9815545430939,2,0,4,3,1.0
3078,2009-03-05,236.89,1551.51,2224.36,1565.47,1193.47,1651.81,1764.51,1762.86,1607.55,1442.25,966.1284859359521,0,2,4,4,1.0
3079,2009-03-06,236.73,1549.75,2225.01,1566.35,1192.36,1647.06,1753.33,1761.31,1601.59,1440.78,173.5453116870722,0,0,5,5,1.0
3080,2009-03-09,236.56,1547.09,2203.1,1566.01,1189.55,1639.07,1733.53,1755.72,1591.33,1436.82,671.3565273417852,0,0,4,3,1.0
3081,2009-03-10,236.34,1542.13,2177.5,1567.69,1188.95,1635.68,1720.08,1747.45,1585.87,1434.72,347.79569479659665,0,1,4,3,1.0
3082,2009-03-11,236.38,1544.98,2195.46,1569.32,1185.97,1637.02,1730.08,1752.67,1589.06,1437.43,742.7765248127644,1,2,5,4,1.0
3083,2009-03-12,236.39,1546.85,2206.7,1570.99,1185.94,1636.33,1727.92,1756.01,1588.07,1438.91,459.9208358843105,2,1,3,4,1.0
3084,2009-03-13,236.61,1548.72,2200.72,1571.44,1186.53,1637.28,1719.55,1756.9,1586.93,1438.91,120.79465023656999,0,0,4,3,1.0
3085,2009-03-16,236.53,1546.23,2181.74,1571.33,1187.5,1635.95,1706.53,1751.88,1583.09,1436.94,924.3086473644321,2,0,5,4,1.0
3086,2009-03-17,236.38,1543.18,2169.89,1571.86,1187.37,1633.94,1700.79,1747.35,1580.34,1434.84,965.7699671199089,2,2,3,5,1.0
3087,2009-03-18,237.46,1568.84,2261.66,1579.83,1193.67,1662.31,1745.18,1784.33,1611.05,1453.99,473.82259416518525,1,1,5,4,1.0
3088,2009-03-19,237.26,1564.82,2258.57,1580.78,1193.7,1658.7,1735.5,1780.14,1606.25,1452.35,197.13260242959495,1,0,4,3,1.0
3089,2009-03-20,237.21,1564.31,2251.09,1579.92,1193.76,1658.09,1731.43,1778.6,1604.91,1451.05,633.8407739835642,2,2,5,5,1.0
3090,2009-03-23,237.13,1562.86,2241.69,1578.85,1194.64,1658.19,1729.13,1775.91,1604.47,1450.73,473.91923777327594,2,0,5,3,1.0
3091,2009-03-24,237.17,1562.67,2255.67,1578.61,1193.99,1657.46,1741.14,1777.72,1606.58,1452.51,542.164749876199,1,1,4,5,1.0
3092,2009-03-25,236.98,1556.99,2230.3,1578.37,1193.51,1650.57,1721.26,1768.82,1597.12,1449.32,99.64097246192848,0,2,4,3,1.0
3093,2009-03-26,237.21,1560.18,2246.26,1579.92,1195.05,1654.46,1733.15,1774.06,1602.61,1452.33,320.9533588887421,0,2,3,4,1.0
3094,2009-03-27,237.16,1558.94,2248.52,1580.67,1196.48,1655.21,1736.96,1773.22,1604.0,1452.38,385.9193828522205,1,0,5,3,1.0
3095,2009-03-30,237.42,1562.65,2256.54,1581.71,1196.8,1655.81,1738.93,1777.83,1604.88,1454.07,512.5006562117433,0,1,5,4,1.0
3096,2009-03-31,237.69,1565.27,2266.2,1582.47,1201.93,1658.62,1741.28,1781.64,1607.46,1455.79,428.6517286287996,1,0,4,5,1.0
3097,2009-04-01,237.62,1566.47,2284.97,1583.28,1201.89,1659.27,1750.99,1785.39,1610.05,1457.52,54.000009351858225,1,2,4,4,1.0
3098,2009-04-02,237.3,1561.01,2260.32,1582.93,1201.94,1656.85,1743.92,1776.83,1606.72,1455.29,869.1877226099698,1,0,5,4,1.0
3099,2009-04-03,236.8,1552.24,2220.47,1581.77,1200.97,1651.17,1729.84,1763.06,1599.46,1449.82,986.0049553799256,0,1,4,4,1.0
3100,2009-04-06,236.89,1551.41,2207.89,1582.61,1203.55,1654.44,1729.79,1760.53,1601.88,1449.98,104.03101160766603,1,1,5,5,1.0
3101,2009-04-07,237.06,1553.48,2217.22,1585.23,1205.02,1657.67,1736.28,1763.77,1605.68,1452.31,890.5424367997199,1,2,5,4,1.0
3102,2009-04-08,237.07,1555.76,2233.78,1588.88,1205.31,1662.11,1751.24,1768.21,1612.21,1456.15,522.6419499164555,2,0,4,4,1.0
3103,2009-04-09,236.98,1552.78,2205.61,1587.92,1205.76,1662.05,1741.76,1761.49,1610.12,1454.04,648.9933110990025,0,1,5,4,1.0
